,tweet_source,tweet_text,tweet_date,tweet_vader_score,tweet_pos_score,tweet_neu_score,tweet_neg_score
376,CBS News,"CBS board of directors to meet Monday, amid sexual assault claims against CEO Les Moonves https://t.co/0sYlmCjK7M https://t.co/02n8ccF9RS",Mon Jul 30 00:39:37 +0000 2018,-0.5859,0.0,0.808,0.192
377,CBS News,"Review: ""Mission: Impossible – Fallout"" impossible to follow, but great fun anyway https://t.co/hLgdNTjlCf https://t.co/5tWh3eyYq0",Mon Jul 30 00:20:01 +0000 2018,0.9022,0.479,0.521,0.0
378,CBS News,Computer creativity: When artificial intelligence turns its gaze to art https://t.co/MLxM4LjCTY https://t.co/GOiRjLsvhb,Sun Jul 29 23:59:49 +0000 2018,0.6908,0.363,0.637,0.0
379,CBS News,Island-Hopping: A look at the growing business of bringing tourists to the ecologically pristine Galápagos… https://t.co/5jNc8dRCIx,Sun Jul 29 23:39:37 +0000 2018,0.1779,0.108,0.892,0.0
380,The New York Times,"“There was anger here, but also a lot of beauty”: Eye-popping portraits for an age of protest https://t.co/tFLJqSWk8t",Mon Jul 30 03:54:15 +0000 2018,-0.5927,0.0,0.756,0.244
381,The New York Times,"Australia's quolls, marsupials the size of squirrels, were eating themselves to death. Saving them would require a… https://t.co/x2uPTmih7q",Mon Jul 30 03:37:23 +0000 2018,-0.5994,0.0,0.813,0.187
382,The New York Times,For Sale: Survey Data on Millions of High School Students https://t.co/5xXRsQB84f,Mon Jul 30 03:18:08 +0000 2018,0.0,0.0,1.0,0.0
383,The New York Times,"For reporters covering conflict, Facebook, YouTube, WhatsApp, Twitter and Skype are tools to witness a movement https://t.co/wyT4JzB8vJ",Mon Jul 30 03:02:58 +0000 2018,-0.3182,0.0,0.867,0.133
384,The New York Times,"¯\_(ツ)_/¯ 
https://t.co/x0HPUXKYYU",Mon Jul 30 02:45:19 +0000 2018,0.0,0.0,1.0,0.0
385,The New York Times,"Iceland Airwaves, a festival focusing on new artists across all genres, says half of the acts on its stages will be… https://t.co/YMkyl2nxDl",Mon Jul 30 02:26:55 +0000 2018,0.4939,0.138,0.862,0.0
386,The New York Times,When it comes to cooking: chicken fat &gt; other types of fats https://t.co/y6SeFnXhqF,Mon Jul 30 02:08:14 +0000 2018,0.0,0.0,1.0,0.0
387,The New York Times,Whether a larvae becomes a member of the insect working class or royalty could depend on how their body uses insulin https://t.co/mnacmR68Jp,Mon Jul 30 01:52:06 +0000 2018,0.0,0.0,1.0,0.0
388,The New York Times,"Have a Cryptocurrency Company? Bermuda, Malta or Gibraltar Wants You https://t.co/XHnUl5TumG",Mon Jul 30 01:33:18 +0000 2018,0.0,0.0,1.0,0.0
389,The New York Times,"Welcome to Breyerfest, a treasured summer rite for those deliriously in love with horses https://t.co/h0fuzu4PrE",Mon Jul 30 01:32:30 +0000 2018,0.8957,0.495,0.505,0.0
390,The New York Times,CBS Board to Meet on Les Moonves’s Role After Misconduct Allegations https://t.co/4QSRlRKgdi,Mon Jul 30 01:15:02 +0000 2018,0.0,0.0,1.0,0.0
391,The New York Times,This grilled rosemary pork tenderloin is an easy recipe you can enjoy year round https://t.co/Il5TThtajp https://t.co/h7L0owUJB4,Mon Jul 30 01:08:43 +0000 2018,0.7096,0.3,0.64,0.059
392,The New York Times,The Ethicist responds to a man who asks: Should I forgo gay sex to donate blood? https://t.co/i6UfM1MWLz,Mon Jul 30 00:50:03 +0000 2018,0.0,0.0,1.0,0.0
393,The New York Times,11 and Married: Malaysia Spars Over Child Brides https://t.co/dvslDDdzPQ,Mon Jul 30 00:31:47 +0000 2018,0.0,0.0,1.0,0.0
394,The New York Times,"Carr Fire in California Claims Another Victim, Bringing Death Toll to 6 https://t.co/0t7lZba9Oo",Mon Jul 30 00:13:47 +0000 2018,-0.8126,0.0,0.517,0.483
395,The New York Times,"They bonded over their love of beer, so for their wedding, this couple brewed their own. (Including beers called “W… https://t.co/kEYM6IDjVN",Mon Jul 30 00:05:22 +0000 2018,0.6369,0.174,0.826,0.0
396,The New York Times,Think Summer Child Care Is Tough? Low-Income Families Deal With That All Year https://t.co/WPXOTj0WMA,Sun Jul 29 23:47:06 +0000 2018,0.4019,0.192,0.719,0.09
397,The New York Times,She has written about encryption tools. She once threw a CryptoParty with Edward Snowden in Hawaii. Now former hack… https://t.co/21oVE2fnPv,Sun Jul 29 23:42:58 +0000 2018,0.0,0.0,1.0,0.0
398,The New York Times,Biographical Documentaries Are Big This Summer. Here Are Five More to Stream. https://t.co/rENlD2auoL,Sun Jul 29 23:24:20 +0000 2018,0.0,0.0,1.0,0.0
399,The New York Times,"With Imran Khan as New Leader, Pakistan Could Reshape Its Image https://t.co/LVhqL4IKO5",Sun Jul 29 23:21:15 +0000 2018,0.0,0.0,1.0,0.0
400,Fox News,"On ""Justice,"" @JudgeJeanine commented on President @realDonaldTrump's impact on the economy. https://t.co/eo5SKwdg2l",Mon Jul 30 04:53:00 +0000 2018,0.0,0.0,1.0,0.0
401,Fox News,Report: US Therapists See Increase in Patients With 'Trump Anxiety Disorder' https://t.co/juMOo5HdVE https://t.co/IXQ6NbmrAH,Mon Jul 30 04:45:01 +0000 2018,-0.2732,0.138,0.599,0.263
402,Fox News,Ebola scare at Denver hospital after man just back from Congo exhibited symptoms https://t.co/cg84kJbXNz,Mon Jul 30 04:38:00 +0000 2018,-0.4939,0.0,0.802,0.198
403,Fox News,"SWEET: On Saturday, eight-year-old Brecken Simmons set up a lemonade stand in his neighborhood in order to raise mo… https://t.co/TMFGxRA6Yi",Mon Jul 30 04:30:00 +0000 2018,0.5766,0.172,0.828,0.0
404,Fox News,"ADORABLE: One man snapped this sweet shot of two lovebirds riding the New York subway, tweeting “If anyone recogniz… https://t.co/SuZ2tkvWOb",Mon Jul 30 04:23:00 +0000 2018,0.8143,0.292,0.708,0.0
405,Fox News,".@dbongino: ""[@BarackObama is] one of the top five worst economic presidents  in American history."" @JudgeJeanine https://t.co/YWITDHcRfC",Mon Jul 30 04:15:00 +0000 2018,-0.5106,0.09,0.704,0.206
406,Fox News,President @realDonaldTrump holds his granddaughter Arabella’s hand as they walk across the South Lawn of the… https://t.co/FuyguRrFFO,Mon Jul 30 04:08:00 +0000 2018,0.4939,0.167,0.833,0.0
407,Fox News,".@DevinNunes: ""Clinton-paid-for dirt was used to get a warrant to spy on an American citizen using our secret count… https://t.co/UnTc732eP9",Mon Jul 30 04:01:00 +0000 2018,-0.34,0.0,0.882,0.118
408,Fox News,Boy battling cancer granted wish to be firefighter for a day https://t.co/7WQRL5YcBR,Mon Jul 30 03:53:00 +0000 2018,-0.4215,0.258,0.385,0.357
409,Fox News,Colorado kids caught on camera returning wallet with $700 cash inside: 'Gives you faith in humanity' https://t.co/xMWPBLRqmB,Mon Jul 30 03:45:00 +0000 2018,0.4215,0.149,0.851,0.0
410,Fox News,.@dallascowboys quarterback @dak Prescott weighed in on the national anthem controversy surrounding the @NFL.… https://t.co/HKcIDVJoIX,Mon Jul 30 03:37:00 +0000 2018,0.0,0.0,1.0,0.0
411,Fox News,Mama duck with 76 ducklings on Minnesota lake captured in stunning photos https://t.co/b89OE9G7eO,Mon Jul 30 03:30:49 +0000 2018,0.3818,0.178,0.822,0.0
412,Fox News,".@AllenWest: ""That is the number one thing that is happening in our government, that too many believe that they hav… https://t.co/hD5xZrqBTl",Mon Jul 30 03:17:59 +0000 2018,0.0772,0.061,0.939,0.0
413,Fox News,".@AllenWest: ""A clearance for the United States of America is a privilege— it's not a right."" https://t.co/KAjOgjw6F0",Mon Jul 30 03:15:09 +0000 2018,0.4215,0.167,0.833,0.0
414,Fox News,".@AllenWest: ""We have substance right now, and you have a president that [is] really putting people on notice."" https://t.co/MmbBZq68QH",Mon Jul 30 03:06:17 +0000 2018,0.0,0.0,1.0,0.0
415,Fox News,".@AllenWest: ""When you look at what has happened with our foreign policy, I mean, we are now regarded, we are now r… https://t.co/lj1655jnYU",Mon Jul 30 02:59:44 +0000 2018,0.0,0.0,1.0,0.0
416,Fox News,Great white shark caught in Rhode Island waters https://t.co/j7QG32Mhqt,Mon Jul 30 02:51:47 +0000 2018,0.6249,0.339,0.661,0.0
417,Fox News,".@AllenWest: ""The Republican Party should be standing up for individual economic empowerment."" https://t.co/FWR6WXjxbY",Mon Jul 30 02:41:11 +0000 2018,0.4019,0.184,0.816,0.0
418,Fox News,A Florida police officer who died a week after he was shot while on the job was remembered Saturday night by member… https://t.co/6cK3fYgCgv,Mon Jul 30 02:32:21 +0000 2018,-0.5574,0.0,0.847,0.153
419,Fox News,".@AllenWest: ""That's what makes us conservatives— we believe that this is a great land of opportunity."" https://t.co/HksGkrVjhP",Mon Jul 30 02:30:54 +0000 2018,0.6249,0.215,0.785,0.0
420,CNN,What you need to know about 'stand your ground' laws https://t.co/r2GaqhoOaV https://t.co/uoB69LnthQ,Mon Jul 30 03:33:05 +0000 2018,0.0,0.0,1.0,0.0
421,CNN,Recep Tayyip Erdogan denies that Turkey has agreed to free a detained American pastor as part of a possible deal wi… https://t.co/HwQV1nfthi,Mon Jul 30 03:33:05 +0000 2018,-0.0258,0.201,0.595,0.204
422,CNN,Palestinian teenage activist Ahed Tamimi has been freed from an Israeli prison after serving an eight-month prison… https://t.co/dktybvi8Cs,Mon Jul 30 03:24:05 +0000 2018,-0.1531,0.123,0.727,0.15
423,CNN,"Russia put on a show of its naval might on Sunday, sending 40 warships through waters near St. Petersburg… https://t.co/gNyKxLL0dg",Mon Jul 30 03:23:53 +0000 2018,-0.128,0.0,0.923,0.077
424,CNN,Three new polls show bad news for Republicans ahead of the midterm elections https://t.co/SUJ6M7bR0s https://t.co/DspQVbY2cs,Mon Jul 30 03:16:03 +0000 2018,-0.5423,0.0,0.8,0.2
425,CNN,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/e00pkKmpCW https://t.co/MgBftuGCNW",Mon Jul 30 03:06:03 +0000 2018,-0.4404,0.0,0.854,0.146
426,CNN,A city once known as America's foreclosure capital will become the first in the US to participate in a test of Univ… https://t.co/IGvIMKUmQa,Mon Jul 30 02:57:06 +0000 2018,-0.128,0.0,0.93,0.07
427,CNN,The Trump administration wants to roll back the Endangered Species Act. These 10 animals might not be here today wi… https://t.co/RUe43h5Wif,Mon Jul 30 02:50:05 +0000 2018,0.0,0.0,1.0,0.0
428,CNN,"A police officer in Meridian, Mississippi, has been fired after using his stun gun against a handcuffed suspect dur… https://t.co/RFfMAyxC5b",Mon Jul 30 02:44:04 +0000 2018,-0.802,0.0,0.647,0.353
429,CNN,A zoo is accused of painting a donkey and passing it off as a zebra https://t.co/DoETle11Qq https://t.co/UToHC1YvIw,Mon Jul 30 02:36:07 +0000 2018,-0.296,0.0,0.855,0.145
430,CNN,Here's how to help the victims of the Greece wildfires https://t.co/SukveA8dLc https://t.co/o31vUTikXl,Mon Jul 30 02:29:06 +0000 2018,0.1027,0.18,0.667,0.153
431,CNN,Police have responded to at least 125 calls in the past five years alleging sex offenses at shelters that house imm… https://t.co/7KKjpzKxO4,Mon Jul 30 02:22:07 +0000 2018,-0.3612,0.0,0.894,0.106
432,CNN,"A teen broke into a home in California shortly after midnight and woke a sleeping couple to ask to use their Wi-Fi,… https://t.co/w7K3FonBYI",Mon Jul 30 02:14:28 +0000 2018,-0.4215,0.0,0.872,0.128
433,CNN,A German cruise line is facing outrage after one of its employees shot and killed a wild polar bear in Norway after… https://t.co/SHM9Cu1UlL,Mon Jul 30 01:00:08 +0000 2018,-0.8316,0.0,0.709,0.291
434,CNN,Don't pack your bags for Mars just yet https://t.co/aIRZA5OdUv https://t.co/9OnzFTzmg0,Mon Jul 30 00:45:10 +0000 2018,0.0,0.0,1.0,0.0
435,CNN,"20 times that Trump and his allies denied he knew of the 2016 Trump Tower meeting 
https://t.co/CxWp3Hw2TM https://t.co/dtQ8F8u52Y",Mon Jul 30 00:30:11 +0000 2018,-0.4404,0.0,0.854,0.146
436,CNN,"Trump lawyer Rudy Giuliani once praised Michael Cohen as 'honest,' but now says Cohen has 'lied all his life'… https://t.co/BRg8Pa0fAd",Mon Jul 30 00:15:06 +0000 2018,-0.3182,0.089,0.766,0.145
437,CNN,"The United Nations has verified 7,000 cases of children either killed or maimed in Syria's seven-year war, but says… https://t.co/idGE0niLzI",Mon Jul 30 00:00:07 +0000 2018,-0.5106,0.079,0.705,0.216
438,CNN,Palestinian teen activist Ahed Tamimi has been released from an Israeli prison after serving an 8-month prison sent… https://t.co/YK7TzV1dIW,Sun Jul 29 23:45:10 +0000 2018,-0.765,0.0,0.72,0.28
439,CNN,"Civil rights icon Rep. John Lewis released from hospital with a clean bill of health, his spokeswoman says… https://t.co/OAv2I7tXpy",Sun Jul 29 23:44:36 +0000 2018,0.4019,0.137,0.863,0.0
440,BBC News (World),Cardinal McCarrick: Prominent US Catholic resigns over abuse claims https://t.co/kIPoJ7JMXp,Sat Jul 28 13:56:08 +0000 2018,-0.6369,0.146,0.443,0.411
441,BBC News (World),Nicaraguan leader Daniel Ortega's brother calls on him to end violence https://t.co/V4wnjGeTZQ,Sat Jul 28 12:41:08 +0000 2018,-0.6249,0.0,0.728,0.272
442,BBC News (World),Pagan outcry over fencing at Jersey tomb site https://t.co/qdrlj1Y6re,Sat Jul 28 12:17:00 +0000 2018,-0.5106,0.0,0.708,0.292
443,BBC News (World),Russia protests: Thousands rally over plan to raise pension age https://t.co/gmiEMA79Y4,Sat Jul 28 12:09:48 +0000 2018,-0.2263,0.0,0.84,0.16
444,BBC News (World),"Beautiful #BloodMoon delights (most of) the world 🌝

https://t.co/hPDHvS3WgC https://t.co/VPEb0tBwlg",Sat Jul 28 11:00:14 +0000 2018,0.7845,0.496,0.504,0.0
445,BBC News (World),Midwife training centre attacked in Afghanistan's Jalalabad https://t.co/FnE8gsxmXN,Sat Jul 28 10:25:39 +0000 2018,-0.4588,0.0,0.7,0.3
446,BBC News (World),Typhoon Jongdari: Weather-ravaged Japan braces for powerful storm https://t.co/2KvDTzy2Ct,Sat Jul 28 09:23:08 +0000 2018,0.4215,0.259,0.741,0.0
447,BBC News (World),Carr fire: California blaze leaves two dead https://t.co/rGI9SPZwPI,Sat Jul 28 08:10:21 +0000 2018,-0.7717,0.0,0.472,0.528
448,BBC News (World),"RT @BBCNewsbeat: The cast for the next Star Wars film has been revealed 👀
https://t.co/W5UrF1o9Yj",Sat Jul 28 08:08:22 +0000 2018,-0.5574,0.0,0.783,0.217
449,BBC News (World),"Simply stunning!

The longest #BloodMoon eclipse of the 21st Century as seen around the world… https://t.co/FZZHpFC8IX",Sat Jul 28 07:57:06 +0000 2018,0.4389,0.162,0.838,0.0
450,BBC News (World),"In 1993, the UN tried to bring democracy to Cambodia. Is that dream dead? https://t.co/lSPT2Ry41T",Sat Jul 28 00:50:21 +0000 2018,-0.5106,0.104,0.674,0.223
451,BBC News (World),Venezuela opposition legislator flees after 'secret police threats' https://t.co/RNssUZv8ZN,Sat Jul 28 00:10:21 +0000 2018,-0.5423,0.0,0.609,0.391
452,BBC News (World),"After Toronto rampage, does Canada have a gun problem? https://t.co/foulekoIa3",Fri Jul 27 22:04:18 +0000 2018,-0.6249,0.0,0.579,0.421
453,BBC News (World),In pictures: Blood moon around the world https://t.co/cRQmVNgcfj #LunarEclipse #BloodMoon #EclipseLunar https://t.co/2aAfds6nA6,Fri Jul 27 21:31:02 +0000 2018,0.0,0.0,1.0,0.0
454,BBC News (World),"Joseph Kony - child kidnapper, warlord, 'prophet' https://t.co/WG02Qe2FZM",Fri Jul 27 20:26:00 +0000 2018,0.0,0.0,1.0,0.0
455,BBC News (World),Les Moonves: CBS investigates report of 'misconduct' https://t.co/FGK1j7p4Mh,Fri Jul 27 20:21:01 +0000 2018,0.0,0.0,1.0,0.0
456,BBC News (World),In pictures: Blood moon around the world https://t.co/DaJQARvotR,Fri Jul 27 19:40:48 +0000 2018,0.0,0.0,1.0,0.0
457,BBC News (World),Pakistan election: Rival parties reject result and call for new poll https://t.co/cAv9WL5Q3N,Fri Jul 27 18:20:26 +0000 2018,0.0,0.175,0.649,0.175
458,BBC News (World),Killer whale spotted pushing dead calf for two days https://t.co/SKbR50xCp5,Fri Jul 27 18:17:35 +0000 2018,-0.8625,0.0,0.482,0.518
459,BBC News (World),Trump 'open' to Moscow visit after Putin extends invite https://t.co/rFPeqrubHc,Fri Jul 27 17:14:49 +0000 2018,0.2732,0.279,0.721,0.0
460,CBS News,"Girl calls out ""sexist"" comment at parade by writing letter to the editor https://t.co/VZ1R8YnunU https://t.co/uO5kKlHBkz",Sun Jul 29 23:19:33 +0000 2018,0.0,0.0,1.0,0.0
461,CBS News,WATCH: Florida man carries live alligator into convenience store on a beer run https://t.co/oAh75M7tE0,Sun Jul 29 23:00:11 +0000 2018,0.0,0.0,1.0,0.0
462,CBS News,"Now that zoos no longer bring in animals from the wild, they need to re-populate from within. How do they do it? Le… https://t.co/i3uXzijgmI",Sun Jul 29 22:40:43 +0000 2018,-0.296,0.0,0.913,0.087
463,CBS News,"""Right now it's going everywhere"": Deadly Northern California wildfire rages largely unchecked… https://t.co/UrM2MqDRB5",Sun Jul 29 22:19:40 +0000 2018,-0.4767,0.0,0.795,0.205
464,CBS News,"His real name is classified, but al Qaeda knows the FBI’s undercover operative as Tamer Elnoury. #60Minutes, tonigh… https://t.co/B4gIVIxJQe",Sun Jul 29 22:00:53 +0000 2018,0.0,0.0,1.0,0.0
465,CBS News,"""GOING ON PURE ADRENALINE"": Officials describe firefighters in California working shifts in excess of 48 hours whil… https://t.co/PGpRKYVaLn",Sun Jul 29 21:45:31 +0000 2018,0.0,0.0,1.0,0.0
466,CBS News,WATCH: Officials address reports of looting as the Carr Fire rages in California https://t.co/fgNmRX4lzc https://t.co/ib1PM3F3do,Sun Jul 29 21:39:51 +0000 2018,-0.6705,0.0,0.703,0.297
467,CBS News,A homeless man saved a woman who jumped from a Minneapolis bridge he was camping out under https://t.co/KrE8Nm3FzJ https://t.co/AvFCfMwIAH,Sun Jul 29 21:39:49 +0000 2018,0.4215,0.157,0.843,0.0
468,CBS News,WATCH: Officials implore evacuees to heed warnings until communities are designated safe to return to… https://t.co/5O5IAQWo9D,Sun Jul 29 21:33:38 +0000 2018,0.1779,0.152,0.733,0.115
469,CBS News,"WATCH: Officials say wildfires in California are currently burning 200,000 acres, with firefighters joining from as… https://t.co/LAVoGhRvk4",Sun Jul 29 21:23:13 +0000 2018,0.0,0.0,1.0,0.0
470,CBS News,WATCH: California officials say containment expected to improve as the Carr Fire rages on https://t.co/fgNmRX4lzc https://t.co/dtIvOiSgV0,Sun Jul 29 21:18:46 +0000 2018,-0.3818,0.136,0.607,0.257
471,CBS News,"WATCH: The Carr Fire is the largest of 17 blazes being battled by over 12,000 firefighters across the state of Cali… https://t.co/n1HNa3lYdy",Sun Jul 29 21:11:58 +0000 2018,-0.5574,0.0,0.813,0.187
472,CBS News,"Fans were ""Crazy in Love"" with Michelle and Barack Obama's dance moves at Beyonce and Jay-Z's concert on Saturday… https://t.co/IsOl2fOTxW",Sun Jul 29 20:39:46 +0000 2018,0.4215,0.171,0.732,0.098
473,CBS News,"Imagine your dog eating one month's rent. Now, imagine scooping it up for a government office that will piece it al… https://t.co/TCPnNSiMgc",Sun Jul 29 20:19:47 +0000 2018,0.0,0.0,1.0,0.0
474,CBS News,Eco-tourism expeditions to places like the Galápagos Islands offers cruises for people who don't like cruises… https://t.co/yrkoSpMiHl,Sun Jul 29 20:00:42 +0000 2018,0.6124,0.25,0.75,0.0
475,CBS News,"Common wisdom about robots has long held that they're taking over repetitive, routine jobs; now machine learning is… https://t.co/yRvgEwKOkS",Sun Jul 29 19:40:01 +0000 2018,0.34,0.152,0.759,0.089
476,CBS News,"Nearly all strong supporters of President Trump say they trust him for accurate information, while only 11 percent… https://t.co/ZCjtSlrAQ3",Sun Jul 29 19:20:57 +0000 2018,0.8591,0.373,0.627,0.0
477,CBS News,Fire officials in Greece raised the death toll from a wildfire that raged through a coastal area east of Athens to… https://t.co/aYkStXPVYA,Sun Jul 29 19:00:53 +0000 2018,-0.8519,0.0,0.646,0.354
478,CBS News,Authorities search for two suspects in New Orleans shooting that left 3 dead and 7 injured https://t.co/O1PBFo00zi https://t.co/gnoDpmVKOe,Sun Jul 29 18:40:37 +0000 2018,-0.8555,0.0,0.58,0.42
479,CBS News,"Sen. Ron Johnson says the Trump administration's $12 billion bailout for farmers hurt by tariffs would be a ""mess""… https://t.co/vuNSneTEaG",Sun Jul 29 18:20:31 +0000 2018,-0.5859,0.0,0.78,0.22
480,The New York Times,This stacked shortcake gives a classic summer dessert the large-format treatment it deserves https://t.co/QIL1IKIOPi https://t.co/1oAxYlICPR,Sun Jul 29 23:12:58 +0000 2018,0.0,0.0,1.0,0.0
481,The New York Times,A renowned musician hated the music played at one of his favorite restaurants. So he convinced the chef to let him… https://t.co/39uQCEHMti,Sun Jul 29 22:58:06 +0000 2018,0.4902,0.283,0.575,0.142
482,The New York Times,"Billy Joel recently celebrated his 100th show at Madison Square Garden. “I keep getting asked, ‘What’s the secret o… https://t.co/OQgP8J0HeB",Sun Jul 29 22:39:39 +0000 2018,0.5719,0.163,0.837,0.0
483,The New York Times,The Enthusiast: In Praise of Elizabeth Hardwick https://t.co/npSEdh5Qzt,Sun Jul 29 22:21:33 +0000 2018,0.7269,0.504,0.496,0.0
484,The New York Times,Sulzberger recalled telling Trump that newspapers had begun posting armed guards outside their offices because of a… https://t.co/Tst5bdEx7p,Sun Jul 29 22:16:42 +0000 2018,0.0,0.0,1.0,0.0
485,The New York Times,"MoviePass, the subscription-based movie ticket service, was forced last week to borrow $5 million after it reported… https://t.co/kilPTotnOl",Sun Jul 29 22:00:09 +0000 2018,-0.4588,0.0,0.85,0.15
486,The New York Times,"Future of MoviePass Is Cast in Doubt After Service Outage, Experts Say https://t.co/QsM1nTT3Pp",Sun Jul 29 21:52:35 +0000 2018,-0.3612,0.0,0.828,0.172
487,The New York Times,"With their eyes on blockchain jobs and revenue, small countries and territories are competing to become the go-to d… https://t.co/0aym75WwUG",Sun Jul 29 21:45:09 +0000 2018,0.0,0.0,1.0,0.0
488,The New York Times,Imran Khan brings more star power and mystique than any recent Pakistani leader and perhaps a better chance to chan… https://t.co/nlZJZpP7m9,Sun Jul 29 21:30:07 +0000 2018,0.5994,0.214,0.786,0.0
489,The New York Times,"Can you remove a color from an entire city? The artist Michael Rakowitz is trying to do so, as a tribute to Tamir R… https://t.co/15kjmlf3s0",Sun Jul 29 21:15:04 +0000 2018,0.0,0.0,1.0,0.0
490,The New York Times,Sulzberger recalled telling Trump that newspapers had begun posting armed guards outside their offices because of a… https://t.co/P3nNTZ4AT5,Sun Jul 29 21:10:26 +0000 2018,0.0,0.0,1.0,0.0
491,The New York Times,"“We completely regret what happened,” a spokesman for the cruise company said, adding the bear was killed in self-d… https://t.co/EeUlQTw6zJ",Sun Jul 29 21:00:07 +0000 2018,-0.8221,0.0,0.691,0.309
492,The New York Times,"In Opinion

Contributing opinion writer Sandeep Jauhar writes, ""No one wants to die prematurely, but when it’s thei… https://t.co/2k9K3OePtJ",Sun Jul 29 20:45:08 +0000 2018,-0.4678,0.0,0.808,0.192
493,The New York Times,Here are some ideas for what to cook this week https://t.co/64LkFJXrAH,Sun Jul 29 20:30:07 +0000 2018,0.0,0.0,1.0,0.0
494,The New York Times,Living in a lighthouse was a childhood dream for Margaret Winski. Now she plans to write a book about her time livi… https://t.co/0S72JcFwDr,Sun Jul 29 20:15:05 +0000 2018,0.25,0.095,0.905,0.0
495,The New York Times,"Here are the week’s top stories, and a look ahead https://t.co/SNuieLVfpi",Sun Jul 29 20:00:13 +0000 2018,0.2023,0.167,0.833,0.0
496,The New York Times,@MikeIsaac  https://t.co/7vUC6VzNos,Sun Jul 29 19:54:09 +0000 2018,0.0,0.0,1.0,0.0
497,The New York Times,Want to feel old? Tom Cruise has played Ethan Hunt in the “Mission: Impossible” movie series for 22 years. https://t.co/D5YmYPRwS6,Sun Jul 29 19:45:07 +0000 2018,0.4019,0.171,0.829,0.0
498,The New York Times,RT @MarkLandler: Times publisher A.G. Sulzberger told Trump in Oval Office meeting that newspapers were hiring  armed guards because of thr…,Sun Jul 29 19:36:43 +0000 2018,0.0,0.0,1.0,0.0
499,The New York Times,"In Opinion 

Editorial board member Brent Staples writes, ""This betrayal of trust opened a rift between black and w… https://t.co/hfeT7NGIgR",Sun Jul 29 19:30:08 +0000 2018,-0.128,0.137,0.705,0.158
